filename,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,label_y
1538771_no_solvent,-27147.20313,-2371.024154,-9167.588781,-556.5565526,184.1892875,-1625.387194,1679.592301,319.8849112,-642.8740129,-330.6239594,274.0521454,115.2315574,-56.13501142,-310.1919177,107.3262051,-23.01738758,170.9605525,52.98358635,-60.63851348,-96.43442672,-56.30542589,89.93896474,-12.8925855,-22.69226205,-64.21979071,-69.47742492,17.89425867,-32.72104142,-22.21269501,12.46574829,18.36938624,-14.23176284,-15.2941111,3.047307691,16.20688953,5.86663369,-5.240147673,-9.478412807,-14.29363024,-10.3643122,1.4834951,1.764358091,-3.446607042,-1.510759247,-5.060084182,9.073991861,19.42409418,3.166546622,1.291211631,-0.188591281,2.438422292,6.892144672,0.084778226,-0.265047414,-1.307988915,-2.658799466,0.804456384,3.569917511,-4.720787724,4.607826335,-0.216412412,2.152667502,-0.786082935,0.573350141,2.200862602,-2.748958787,-1.740971328,-0.183729858,-0.067432951,2.469037747,-0.285135394,-0.162565828,-3.195219543,1.028840255,2.428124899,0.758261779,1.53255957,2.122022303,4.037070572,-0.057991786,1
1581461_no_solvent,-33969.99609,350.045282,-6208.631564,-595.0195684,332.1396448,-703.2839801,-146.2627347,-179.7185512,-1901.990331,674.5879253,-672.9796756,-274.2464937,-331.9363035,-129.16913,-107.4789943,-11.78686675,-7.625992434,-246.5704057,-80.75606047,59.28593048,119.9731027,231.6399627,-7.976503284,133.1919498,-28.84189239,170.7974892,-118.7810231,-6.364237494,98.04373843,-75.02049482,-90.43916077,-12.43252529,5.121618942,45.74551161,24.03158882,-41.91104038,-18.29850827,-31.56902453,-39.25736762,4.576617541,36.85291212,48.10329425,-0.70377901,-4.522485339,12.28241655,19.87326476,-22.45815145,7.177424114,-28.38376543,-15.3489596,-15.84131892,0.802297047,9.705907969,5.345597231,-4.101559967,-1.141890352,-7.34022061,5.16169299,-0.375333276,-13.02923466,0.617553942,1.516134005,0.858392573,1.667033814,0.947438265,5.833833793,2.620396193,-5.694633257,3.066651727,3.027186043,-1.873640231,0.04721169,2.817380253,-4.412885265,2.727560669,0.461040794,-0.311186581,-0.928734814,-1.133654681,0.379385787,1
1908429_no_solvent,-37037.99002,1531.452872,-7671.316566,227.7579184,-116.0622628,-363.2399844,-767.2818942,71.5946211,-677.7289048,276.2959136,-299.960805,86.30813293,-280.2374506,36.89909335,72.30326441,97.11217841,101.7911216,44.62792725,-80.64271836,-15.77617997,17.881801,-6.607721466,-6.305049921,-42.61013783,-4.677566036,-52.45560501,26.04328396,-51.3551008,18.26150609,15.36216179,3.202237921,-13.97509831,-4.058728915,-1.590877244,18.16772677,-0.292017045,-7.946920269,0.545731843,-8.899286891,1.449712162,-0.344721053,19.19308805,-0.774465009,14.68027455,-8.921681727,-2.754504829,9.059365135,-5.40402998,-5.203071056,1.928933221,0.25934785,-0.015491926,-2.295799111,1.877231458,0.154118709,-2.25015498,-1.353108431,0.487088978,1.277215174,0.008477817,3.211305414,1.369478279,2.240291727,-1.243539496,-0.413268688,0.89584074,0.029835737,1.422926868,-0.288882682,2.056914381,0.989780968,-0.279312594,-1.242592394,-0.088753793,-0.023576289,0.264060568,-0.505763959,-0.134159752,-0.118417072,-0.591999421,1
1909467_no_solvent,-35981.44814,-2783.930828,-9354.840969,-905.1966174,157.9318613,269.178314,99.68505074,-376.8048459,608.0026526,-732.6507618,530.095051,473.4049059,299.7221145,-757.1450125,8.922209225,-298.7182443,49.62119118,130.0821457,588.002833,117.5642803,-99.73379084,-177.4828484,28.26845674,42.72896464,83.63683799,61.31298166,26.21879875,-8.466520695,-4.217095886,-38.10686479,-94.90434758,19.26678521,-1.280782661,-24.85199279,72.80725521,9.659442796,-35.83876121,-33.83328727,59.88103412,-3.971402875,46.73780054,26.64737611,11.84035143,0.136761381,4.476743204,16.54062382,6.881392537,-7.968813779,-1.169480249,-8.974922564,9.329632508,6.2284959,1.615229195,-24.54078353,11.79269718,12.78246464,3.382186418,6.769910739,7.888402281,9.785834224,2.169499044,9.485791505,-4.213618273,0.653456614,-8.280909043,-4.176418426,-4.981902238,2.319289792,11.39242922,2.078508547,0.223722854,-3.58136263,4.149618757,-6.963682439,-4.288257978,-1.490583016,-0.36755827,-1.052266446,-0.877085768,-0.872680143,1
1935044_no_solvent,-41648.61547,1624.100749,-8081.825746,326.4961156,561.706015,339.1590744,-1076.863805,-67.92753379,-131.3812008,214.5799844,-162.6911921,191.5615685,-354.1743911,14.96106778,-30.3957089,22.91879464,148.0350323,24.59906426,-110.147211,-64.77739364,-8.281223821,-2.321046999,-32.6209128,-53.60467277,-23.89943929,-73.48796133,-30.92278803,-54.59660322,19.74104,6.859155479,-6.923012176,-0.886336689,38.30930391,-1.761899681,5.206903546,-5.265876153,-11.3242151,14.54816088,-4.384146281,-4.550206864,2.044306358,5.348529401,-2.962270794,9.724281071,-0.292158881,-4.956473333,7.069997374,-3.229701981,-5.730342786,3.838887112,-2.681035565,-1.594388349,-0.400984942,-3.399701568,-0.982217597,-5.872318869,4.124109634,-1.353472693,-3.327315949,-4.541794589,0.990641125,0.022282626,-0.211413778,0.193365397,-1.400237414,1.603180625,0.38068256,3.447919595,-1.425106969,0.113384407,1.077232092,0.15983754,1.272537499,0.286034403,-0.382226943,-0.505115105,0.117605249,-0.253571832,-0.933385329,-0.463213906,1
1935045_no_solvent,-40621.90181,1521.876717,-7862.577685,290.1468464,283.8927151,494.4355557,-926.2211677,-80.42482269,-212.8070572,230.7225346,-63.27296664,167.2625371,-182.7379984,37.51523038,-21.9242074,36.24759383,169.1184443,40.4212113,-104.2536242,-69.28533888,30.07795761,11.2810743,-36.21515134,-68.64063221,-41.11329414,-80.66352959,-51.3901427,-11.33990482,6.011463512,3.222548269,-17.40843331,-1.189120248,65.73723474,16.10963909,-1.357812405,2.986987428,-10.92667787,21.13882745,3.898853933,-4.423289931,9.628720437,-10.44456869,1.099898421,2.641138235,5.447408009,-11.90518636,6.199693051,1.104853874,-8.836256213,3.569446763,-1.495575116,-2.658404312,2.832561098,1.312781434,-2.547772242,-6.462820124,5.503866744,1.574595944,-3.373001296,-5.202960012,3.981488526,-2.950884986,-1.514952215,2.617767408,-2.263826126,0.199447047,1.663113433,4.47009973,-1.718629373,-1.181769435,0.597250317,-0.043039902,3.528841513,0.220242436,0.771301986,-1.243791476,0.704316318,0.673386541,-1.324483765,0.312615186,1
1938534_no_solvent,-36418.68774,1108.648243,-7556.490346,1713.845256,-2.183177195,267.073586,-1086.076549,-248.9186243,-131.534568,112.8611853,-136.4625381,183.6527741,-108.4444188,182.4352885,-136.38248,47.9283818,32.56362737,161.1732218,118.9571832,-125.6780169,-16.43730348,2.279834047,231.1709473,-173.8567057,92.71289683,53.53919303,1.610693312,83.51860266,88.00729442,-19.94470101,4.765997433,24.61943778,12.0038581,-2.569918027,28.29886527,25.52294258,-11.84537953,45.77253898,8.754494397,0.182988121,-2.542455553,-34.84416136,-4.903749001,9.765570181,22.62293991,4.834477431,11.02132729,-5.71610732,-10.51961571,-3.993682484,2.104022039,5.277826771,-11.9100431,-5.683837854,-9.248908913,0.719077724,-8.99908165,3.769588425,0.2308503,3.056463423,-0.82847714,-4.136867019,3.325402454,3.750611804,1.571180168,1.415531822,-0.868635961,-1.437829652,0.961691911,0.723703036,0.257443486,-2.039032493,0.514765026,0.648928792,1.416314634,5.223805931,0.564329765,1.827385787,0.806675681,1.886948305,1
1963377_no_solvent,-39143.84769,147.967862,-9400.472895,261.9440202,1023.303979,-457.0230363,755.3516398,182.833091,379.9772649,-183.8076738,279.3527839,537.0062269,-357.059641,-505.9999918,66.77096937,29.32905678,214.2867934,149.1631854,-278.6085067,-131.9602617,45.94355201,17.87441931,-32.73819457,-42.69373978,-78.68796398,9.940329264,-70.09374871,2.568535102,31.24311333,17.71216909,-27.71115954,9.182706445,44.62806133,33.61101179,-9.942336419,10.84762804,3.211878683,23.89065112,6.399065654,8.736292235,-20.58919301,-10.12007745,-7.182345806,1.476048207,-2.275447452,-7.781285247,3.232564775,-0.412950297,-7.159508891,8.202458429,2.866819502,-2.582181064,4.125022114,-6.039306311,-7.681627265,-5.006065481,2.155266519,0.690411967,-4.560300015,-1.85104182,0.181088296,-2.560726878,-0.459107076,4.731069313,0.861884614,1.455746063,-0.179674969,2.148440435,-0.938537299,2.264889547,0.219934669,0.259695689,2.950976497,-0.997642865,0.919789879,-1.812674054,-2.023397231,-0.15472914,0.291600915,1.862696496,1
1969898_no_solvent,-39183.42533,602.2839236,-7512.420663,125.1813903,402.3813351,411.6511296,-1047.450718,-219.6190618,300.3671735,-6.497615842,-3.901802552,65.29853884,-99.8910005,-23.97016465,132.3681441,-125.7482636,243.2238754,94.69391358,140.1105098,-90.44180552,-34.46394182,-19.15011576,-37.28769203,-49.49142764,-39.86719171,41.0601553,-35.2117468,-17.21657435,19.76894223,2.28758613,-45.38243978,-3.521755275,11.87996807,31.03684847,-11.40065655,-4.165202727,3.637195432,12.33528001,5.91839464,15.82124559,-11.2256042,2.356583617,-8.628436824,6.469113072,-0.179580146,12.11328623,4.230340749,6.774747523,9.504347208,3.91206928,-2.738021193,3.014475233,-0.138984049,-10.96910874,-12.48244926,-4.511872784,0.609276565,-2.203432334,-3.190162271,0.811703091,-1.887456366,-6.149125921,0.579878348,0.081046544,1.797010991,1.194534107,1.979683768,0.635421667,1.95849666,0.210774399,-1.091277211,0.891737437,2.559223394,-0.384512618,0.344007473,0.130520648,-1.747474271,0.471357229,1.425017232,-0.564443972,1
1975234_no_solvent,-28194.94229,-2602.904215,-12761.11933,-549.9531518,624.5442444,-4387.892628,7535.322105,1731.295018,722.0814232,-1055.646936,2198.890833,3072.728269,-994.7922195,-2205.245338,-1085.355188,-115.412341,-218.7017941,385.3709347,-1174.636531,-27.11337645,102.2025666,132.7864522,-34.34345553,51.31593293,6.829885698,69.40317862,110.7828473,50.2135083,-23.14165115,45.49090407,125.5940447,-81.07303409,32.75900356,1.890921857,-70.83620179,13.01584239,20.82242484,-16.27444841,-9.137330188,46.64590643,-10.30226004,-12.55723983,10.15714173,-13.56706234,-2.986036951,0.478382002,-16.24956808,-12.40191179,-0.878970979,1.960022678,-1.072100782,-0.946988077,-4.889087118,-7.354274869,-5.325055514,4.997524254,3.085244037,0.056263328,3.567095754,-0.330206422,0.756465924,-1.3779419,-5.036739285,0.425484051,3.603209652,-0.85865133,1.175408713,-3.006807332,3.366692001,-3.475024082,-0.529138846,-0.90325213,-1.843832904,0.249556891,2.320030242,1.055888249,-0.36931882,-0.49394743,-1.057359997,1.957620347,1
1975237_no_solvent,-16120.39369,-3696.393045,-18040.57366,-741.0969251,-2837.424953,-10287.45991,11818.53939,3125.352169,-2990.526505,-384.0140454,453.2453371,1481.463546,-1068.168257,-2007.358934,-434.9404335,448.8370921,-107.3817106,-275.710731,-585.3866126,-29.1612441,-49.53006745,17.90797266,-110.5014846,-25.51970886,37.83982924,193.2249465,174.3480344,103.2220338,-7.567836218,51.44620381,113.619929,-88.79760938,52.06284609,11.22351778,-14.05790278,-16.9638746,-24.77735866,14.22377494,10.46708099,29.32401546,-12.12627707,-37.00966962,-24.65130807,-9.627574357,-6.706118915,-2.487057151,-17.99107753,-6.469366106,15.03065304,-11.10781761,-1.926340675,-2.443759325,-4.311380204,-1.718555698,0.742675992,-5.956889058,-1.881350877,-2.426467002,-4.342323816,-5.805652132,-5.199907052,-0.236705645,3.173768689,-4.741098212,1.587105936,-7.567796956,-0.722504842,-2.637216182,4.197296004,-0.964730499,-0.816674474,-0.917174696,0.726010753,4.29061526,-1.624806329,1.036768675,-0.676354957,-0.351191914,0.674053734,-1.154223853,1
1990718_no_solvent,-39946.58193,1128.971234,-7887.113687,217.5497168,129.1047426,434.0683065,-1221.71572,-248.7452812,-80.0693905,106.2700655,16.48003178,258.9076332,-181.9183012,26.27667721,-58.64370858,-124.7681327,272.6218583,91.19218485,150.256156,-92.08630432,-20.57509167,-46.82377566,-21.03117389,-34.9664696,-48.71034748,62.97809352,-66.24386557,-26.16862663,20.20925447,-12.53425119,-46.9749377,19.21021236,14.82280569,43.51074847,-1.778445877,-4.482076821,13.78897344,17.16085148,13.11383199,21.10858949,-1.984392731,-1.073180762,-9.900640329,2.809530637,-0.440644129,2.843469305,5.930476028,1.379226674,4.370348375,2.408496691,-2.29577516,1.54653502,1.438604172,-11.24159956,-14.29114992,-3.780889274,0.475592682,-1.581376392,-5.299596642,0.703781262,-4.304646545,-6.592745645,0.768860504,1.427288898,2.916645465,1.224382336,1.92500634,1.617114544,1.775016552,-0.102074749,-1.16737469,2.241036445,3.717087625,1.136809911,-0.475479831,-0.043258149,-1.427920563,0.637268305,2.137570033,0.263894396,1
2040578_no_solvent,-39440.7902,811.0139888,-7904.132657,403.5944577,433.4285437,236.6195334,-854.5031362,-96.11859326,-198.84046,140.8726018,-157.1220358,-57.98294229,-292.4317097,-52.44693367,-52.74938019,-27.91421284,224.5971928,6.818641248,-103.5470088,-123.7889527,-3.071750683,39.61201409,59.62535312,-103.0318474,-2.466718614,-47.84692086,11.10872009,-76.81730358,26.09587906,-27.41617113,27.05123564,-20.51046849,16.25915783,-7.024646614,3.145430162,4.056145194,-12.19075371,13.56186519,-10.04985804,-2.220768618,8.969237657,11.95839646,-7.267688783,6.758043341,-2.52743252,0.066074732,5.742725145,-15.28554733,-8.232927198,0.888650712,4.737328632,-12.36673285,-4.341347305,-8.698484257,7.240347895,-1.734613282,1.276444076,3.344599413,-0.240261477,-0.28794457,4.628026621,2.64441554,1.663413491,3.059907825,-1.890987069,0.28751819,-1.244463505,2.889911965,-1.353167276,-0.659246658,1.787841756,0.570893688,-1.637462806,1.362141445,-0.453980069,0.888582374,-1.907807328,0.048822246,-1.470782938,-0.834134903,1
2050360_no_solvent,-38088.38735,-1736.321159,-7163.800985,-806.7939921,-412.0865234,128.1008727,-648.4510638,-355.3769244,-545.6808736,-422.9139477,-37.67368238,-51.69170552,-77.76689428,38.89973113,-117.8863117,-39.14662324,305.5548222,-21.01759377,-80.89024247,-24.42915973,74.17249628,27.64877521,-30.54775813,-25.3707734,-47.90833776,-53.60806641,-31.3779297,-5.282433439,-25.16133332,-6.212420282,17.1350575,13.11267643,-50.61257986,7.807071446,2.196542747,24.74275561,-5.709909748,19.38813593,-37.30357521,10.33815976,11.45306011,9.275403751,4.676489578,-1.256761751,-17.39126317,-4.267592314,-16.32746919,3.873280692,-10.4574582,1.824119123,-5.889013136,5.897610071,10.86798433,1.735744971,-2.038499469,-7.19168501,2.831857438,5.14230838,2.626004012,3.882926748,4.34919968,-5.454552529,1.110082087,-2.579027044,-1.493351704,3.594916051,3.178486088,1.033258361,-4.469214793,-1.722012601,1.083311837,0.429777323,0.850543462,1.291449635,-2.61727647,-2.480518188,2.071265853,-1.616893204,-4.793133015,0.190578482,1
2054352_no_solvent,-29174.2638,-2658.888004,-7414.686969,-583.7720657,482.332409,-1057.449713,1420.97,238.193236,356.5344102,-475.941923,489.2182705,165.4279434,-40.28249096,-374.619131,102.1643133,-132.2692487,125.1935672,84.79862428,-75.52793563,-108.6627677,-3.014234709,77.0117571,-61.01054199,-64.98676888,-73.01295827,-163.8599852,-28.38331082,21.4912508,-0.586428069,-5.178273401,-59.68757035,14.86616741,25.6690195,20.45062877,6.125595032,15.06073003,-8.435960213,2.911032091,-11.20816446,-1.404393699,-29.84942954,-9.567131172,2.785958117,-5.654374997,11.7745936,-9.933149928,7.979652528,3.219996708,5.536302618,3.386412231,0.819562544,8.079190134,0.969392955,0.738488256,1.029501899,-2.856314144,0.317687621,2.421221803,-0.562520015,-1.082392385,-1.419470211,-2.137059291,-3.479184361,-1.066302304,0.566117243,-1.587812319,0.425472908,-0.403687816,-1.975881147,1.841916342,-2.079302618,0.692756431,1.32823485,-1.312451326,2.215305949,-3.774816468,-1.93796072,0.88202763,-0.868245602,1.958391469,1
2074849_no_solvent,-15813.97848,2909.400203,-16156.80494,1650.290385,-3053.752939,-3895.938605,4832.994219,1345.778178,-1052.999473,1111.898105,641.8578081,1249.082089,304.6662401,-1100.504074,-57.39664872,112.5562835,33.75152731,154.2532708,248.442237,82.8179248,-145.5831834,-112.5618931,37.80465952,-41.62448402,62.12431478,32.64291997,24.40467129,-46.57963823,-68.44504147,-46.50183564,-1.266617444,21.20246993,-56.17187721,1.084662558,3.767495206,24.32092577,0.447311477,27.33725824,37.54624035,-23.93287631,49.70656739,21.02875488,4.781473745,24.93411896,-21.01306886,19.43118058,-13.76533626,-9.070877705,4.175626646,-13.41711107,4.292122553,-3.566192425,8.572502077,8.083707833,3.24651942,6.374808921,-4.822797733,1.376766128,-0.296484779,-5.467688961,13.47665016,-0.138934693,-2.486894391,-4.705809678,0.780152764,1.286197356,4.656475236,-4.565680528,-2.671850469,3.692129072,1.632522855,-0.124579622,-1.129843258,-2.228058736,-1.455766922,1.111255769,-0.655272191,3.181812078,0.839978225,-1.136730143,1
2104369_no_solvent,-41655.96521,1562.89273,-8080.633219,351.3247332,548.8784215,333.0752072,-1083.525253,-105.2988184,-172.6492048,71.03375853,-177.3555204,253.1187782,-337.6833249,81.17106304,30.5860139,90.91940875,-41.28661135,112.0044582,-104.4157837,-38.70306593,-14.51168401,35.40931694,-6.719556622,-3.127254353,-8.799756206,-57.05411207,-27.53008916,-60.55520509,12.84639764,15.61192331,14.92512611,-4.870758853,22.71774732,-19.75426539,11.59467155,-6.272597897,-8.20341719,5.179746779,-5.453530923,-6.472221004,4.530223266,0.520757498,-1.135712416,12.35097978,-2.996203821,-0.884334541,2.604149751,-4.913387292,-9.464935284,1.744350087,2.063507463,1.83374873,-0.596703314,2.511793907,-0.863686045,-1.284863571,1.804445319,1.047314034,-0.019883581,-1.721221704,3.061721124,0.124669485,1.345650801,-0.685638172,-0.638636323,-0.261518866,-0.877182239,1.445349201,-0.839735958,0.734309768,1.626906951,-0.433840339,-0.775674024,0.414569302,0.094547926,-0.258136457,0.047102868,-0.607919202,-0.342917649,-0.038902892,1
2168434_no_solvent,-31902.81917,230.5423227,-6347.643543,-332.3784311,-422.2467941,-141.7042059,-496.409512,-227.6673558,-429.9021298,86.49707754,63.39860308,-56.09991993,91.0639881,54.15960336,184.0935991,-25.6528657,159.2545701,83.93229574,-14.98793817,69.92754341,-6.159819901,79.33911801,-6.218053343,17.63867983,-18.80741069,-57.87585489,24.05514568,-32.0287107,42.00742433,-22.0479074,-15.47400121,-20.9513232,4.871801329,-1.202361883,24.01722496,10.41383294,-8.49826942,-4.957829654,-27.20361506,11.19285926,7.423679297,22.42999434,-7.585237599,24.36419681,-18.80707683,11.45810145,-9.445009982,-3.647362671,-2.631748027,6.077074922,1.323081162,2.621895099,-2.099443861,-3.927590402,0.60962057,-4.487180672,-3.004465892,-1.658632588,5.753757413,-0.091477247,0.549476328,-4.342063792,1.747700129,2.799089032,0.400604826,-1.023842623,-0.084775174,1.666680931,1.873479038,1.454285414,-1.963946205,-0.028763054,-1.895780007,1.030339116,0.887420711,0.325311552,2.141001798,-1.53903328,-0.774096193,-0.17632831,1
2168435_no_solvent,-33023.63727,1839.437721,-6061.082123,-204.1043257,-586.758814,-601.4134728,-754.6827948,-147.0406616,-159.7980125,304.7881576,-151.9937426,58.65988411,-159.7288188,-66.46605101,115.933313,-52.02144024,222.1513643,2.329252384,-13.51970449,189.3297978,-26.93050994,36.71626292,-27.20942666,11.80733791,-18.58502237,-43.88539484,3.139311907,-31.50378047,60.61339043,-33.53438318,-22.81311044,-12.71119658,13.38489699,-0.093856677,18.68779336,-9.271324315,-7.703907553,11.5044995,-15.09644708,5.84844028,2.137043506,30.80108102,-11.47292673,42.49132101,-31.57586739,16.35227379,-17.52910985,-16.4534845,-8.784774136,11.80860966,-8.459597603,3.200431766,5.920325853,-0.773494374,-3.94310316,-2.455496392,-9.254683453,-0.205268214,6.477566486,-6.045495024,-2.936662892,-4.072937963,4.425860247,3.888594038,1.125743543,1.334095395,0.10379642,3.459350705,1.188397784,4.99729326,-1.438656589,-1.016903752,-2.639617628,2.539173271,1.272622945,-0.784880188,0.777031343,0.777460763,0.690998962,-0.786886889,1
745475_no_solvent,-20434.47769,-12.49298331,-452.2148114,718.234934,-699.2544124,-691.0759429,-627.3069357,-10.24018459,-515.322383,103.2615913,-127.888224,-424.2465558,4.926693367,-79.97897033,485.9520062,-250.4923993,-225.189781,188.8902069,-95.14783226,-104.5504096,88.360223,-53.23671325,-17.27333177,26.63196422,8.942219333,37.25037576,-28.21334004,-29.56460824,-39.94169949,-17.24941952,-2.878640888,-38.05058547,-23.56123651,-34.52810306,-33.35896245,9.728865325,29.97217542,28.77688509,-14.50056462,-15.77580485,10.69793923,2.991869026,-2.953384095,-10.4731023,-2.196984277,8.045149131,1.959614756,-10.09729587,17.03042732,12.8603354,-0.05502653,-1.642765924,-7.578122278,4.790544749,-3.587617687,4.11078614,-2.681175543,3.722014534,5.682593541,-1.750868537,0.951522741,-1.210234304,-1.264236414,1.744051195,-1.971637888,-4.663149499,0.069034034,1.686163603,-2.433754261,-4.030425495,0.810398572,-1.169611107,-0.371904024,0.462216388,-2.781975953,-0.30613115,-0.341715272,0.569135545,0.926442646,-1.622021397,1
817665_no_solvent,-8417.75143,-1636.357492,963.1724851,3141.064159,2665.117977,1876.775241,-217.5464599,-571.3621014,-388.654354,-504.9320408,185.0540842,-794.5696085,-123.6098459,363.7539743,-153.7360811,227.9386796,-226.9004656,210.7439192,-88.67945759,-174.7533011,196.3799317,275.6821899,287.163524,28.04501241,-34.13973519,325.9851976,3.091579045,97.36627094,67.23567121,118.1700837,-65.66226601,103.3576146,-88.37141977,30.92176455,16.20028887,76.3984178,-3.873096449,32.26007109,-32.31866286,-3.483721438,-42.9953305,-16.10765356,-8.931941087,42.60157451,-3.073012485,19.68958232,-11.18918659,-32.23860138,31.38281835,39.37417547,-1.441111886,-21.31451627,10.09123123,7.833577617,12.87045675,4.975721313,17.74624142,-2.467424474,-13.40507116,3.513591373,-6.766183879,10.50334515,-3.486751482,-14.10103481,2.546209269,-8.123127978,2.40952876,11.24623605,0.330413575,-0.93310357,-6.036828616,-2.053515254,2.731222116,-4.000178174,-0.639687452,4.641248432,2.277372808,0.991231043,-2.401855643,4.052608242,1
946147_no_solvent,71178.70029,-104.6743355,26484.81121,2997.341969,749.684767,-1408.589252,-1325.043833,666.6216118,2051.406517,-54.20784768,-1008.092511,713.9366746,210.3989639,80.10100837,314.2955448,457.0232409,302.9768544,413.8765336,-86.92639793,-16.86059092,-117.2208505,-137.7105991,-96.69272482,237.8205952,-202.2661872,-16.86408851,65.32627452,71.97856045,18.20893432,78.02393466,29.39072559,76.15241991,55.43322534,44.36597437,20.351981,-0.970450544,-49.86999315,-4.004737686,24.55202082,-9.919068901,1.413532929,-12.54202563,30.67106676,-1.391926187,-10.42078447,-12.41909496,-14.39796276,-20.33200899,24.21509496,-21.86805794,2.240242715,9.217757232,-8.008166136,11.29610917,1.358265639,2.183561881,2.513115643,-5.882025026,-4.797887301,4.150410984,4.555489948,-3.829639156,2.583563671,7.518127899,-1.384053319,0.080852489,1.36436692,-5.343192189,2.647529841,2.47366293,2.935623857,0.514604155,1.23608585,-1.392358486,0.598326121,-0.433897616,2.795289879,-3.890993824,0.760683116,-0.712162503,1
992002_no_solvent,-34753.53988,-607.07046,-3560.421188,-73.70252726,-129.6881751,-1311.957757,-378.4517019,329.3892341,-461.9566949,-118.1595322,-808.2193647,-316.2424418,-393.6180957,-239.2382505,567.6693302,76.64969487,-193.8320357,219.5918447,-115.3204922,-67.40898639,140.8171368,-56.33412178,122.4209431,23.92028772,5.36681956,176.3175335,-91.7884267,-17.01937422,12.7529834,37.63862423,15.8366458,41.49504761,13.51983202,-13.35474099,14.06815689,16.03700945,25.66889991,33.65702249,-9.592370909,14.84018318,-12.93853863,-37.37030408,-17.96222502,-6.227126802,-21.74568264,4.141768042,-7.393545498,-15.30741583,-14.48999579,9.734041064,10.41842297,4.00830067,-7.516348717,-1.378385058,-6.059484038,10.34662164,-6.076216446,-2.487446311,-6.619388662,1.100543933,5.188661545,-3.556763581,6.524274304,-1.156128804,-4.962173699,-0.425700824,-0.467071977,-1.457754872,-2.290872826,0.500029994,2.486274742,1.195434855,-1.901822673,-5.592612841,0.898910747,2.028704192,-1.32095549,-2.10598638,-1.179539313,-0.696525068,1
Al(HCOO)3_no_solvent,-41980.45995,-3677.592186,-6756.249253,-1196.418694,-128.5544402,557.7491694,-2146.705819,-792.7773571,-831.1158287,-912.3011908,-185.4892004,20.27901798,-218.3540206,218.0695821,-293.1589565,-143.1278541,-227.7939878,-2.499781747,171.3673272,61.63653028,-93.77584881,-80.98269023,-73.08911427,7.969762046,33.81894959,-79.27291122,60.3483958,-9.879476708,21.99072164,3.994826497,32.84806633,-0.14952696,31.96566325,-34.893616,15.43562576,-13.47188913,-3.171135823,8.093479241,7.079459239,7.592552681,2.167971852,-12.74540637,0.379976465,2.379855965,6.546165729,-12.77247523,0.987137808,-8.740484825,7.901273289,0.577094987,4.344648818,12.01291593,2.11592579,-5.662683048,-0.404987391,10.51591246,8.82485904,1.360488726,1.960621015,-0.020120004,2.159235068,-5.879175425,-3.365274008,0.657250326,-0.06542421,-3.913153616,0.197148605,2.279283301,1.049143016,-1.971207093,-0.464489393,0.374725906,4.878065659,0.904834588,1.914105788,2.958767514,-0.920579928,1.233649249,0.121444294,-1.059778181,1
Al(OH)(1-4-NDC)_no_solvent,-37867.80035,-842.425829,-6791.519082,-509.0141964,33.63057628,1118.643384,-2162.901355,-728.4630171,-1129.303511,-257.9576953,-241.1131411,183.6270111,53.51657368,54.71490292,-210.5080071,96.28995455,-224.2056558,-52.15545007,159.319339,60.57607603,-28.17714277,-58.73802694,-18.87001854,9.619796121,28.55938929,-1.672023906,57.5745348,2.874870344,22.30712588,17.30027615,-0.890335614,5.547869504,-12.34224385,-12.212316,3.040165575,-24.67966164,1.156134468,5.765480817,-2.748579457,-6.010029549,-5.922662114,-8.790970761,-6.837613791,-3.532235971,-0.799249222,-14.85481649,0.213872878,-4.051411207,-5.034831931,0.519424092,-4.455683944,-2.637161454,4.170178937,-3.94780333,-9.936904309,2.400168803,-0.078442338,1.556164444,3.527998639,1.721081163,0.511618585,2.226674782,-4.726931807,1.361126511,0.041445977,0.1792682,-0.87416884,0.726567552,1.895960318,0.193966121,-0.304381932,-0.099774569,0.846039342,-0.30070602,-0.76416941,0.349069149,1.138686216,0.538009746,0.260880884,-0.04583722,1
